0518;Cars: Radiator Springs Adventures;2006;Beenox;
0519;Cartoon Network Universe: FusionFall;2009;Cartoon Network, Grigon Entertainment;
0520;Casino Empire;2002;Sierra Entertainment;
0521;Casino Mogul;2002;Monte Cristo;
0522;Casino Tycoon;2001;Cat Daddy Games;
0523;Casino, Inc.;2003;Hothouse Creations;
0524;Casper Brainy Book;1995;Knowledge Adventure;
0525;Casper: The Interactive Adventure;1997;Morning Star Multimedia;
0526;Castle of Shikigami III;2006;Alfa System, SKONEC;
0527;Castle Shikigami 2;2003;Alfa System;
0528;Castlevania;2002;Konami;
0529;Castlevania: Lords of Shadow;2014;MercurySteam, Kojima Productions;
0530;Castlevania: Lords of Shadow – Mirror of Fate;2014;MercurySteam;
0531;Castlevania: Lords of Shadow 2;2014;MercurySteam;
0532;Cat Quest;2017;The Gentlebros;
0533;Cat Quest II: The Lupus Empire;2019;The Gentlebros;
0534;Caterpillar Construction Tycoon;2005;Gabriel Entertainment;
0535;Catwoman;2004;Electronic Arts, Argonaut Games, Magic Pockets;
0536;Caucasus: Nanatsuki no Nie;2009;Innocent Grey;
0537;Cave Story;2004;Studio Pixel;
0538;Caverns of Xaskazien;2004;Jeff Schiller;
0539;CC Metro;2007;Makena Technologies;
0540;C-Dogs SDL;2016;Ronny Wester;
0541;Celebrity Deathmatch;2003;Big Ape Productions;
0542;CellFactor: Combat Training;2006;Immersion Games;
0543;CellFactor: Revolution;2007;Immersion Games, Timeline Interactive, Artificial Studios;
0544;Cemu;2015;Team Cemu;
0545;Centipede;1998;Atari, Leaping Lizard;
0546;Ceville;2009;Realmforge Studios;
0547;C-evo;1999;Steffen Gerlach;
0548;Championship Manager 2006;2006;Beautiful Game Studios;
0549;Championship Manager 2007;2006;Beautiful Game Studios;
0550;Championship Manager 2008;2007;Beautiful Game Studios;
0551;Championship Manager 3;1999;Sports Interactive;
0552;Championship Manager 4;2003;Sports Interactive;
0553;Championship Manager 5;2005;Beautiful Game Studios;
0554;Championship Manager Quiz;2001;King of the Jungle Ltd.;
0555;Championship Manager: Season 00/01;2000;Sports Interactive;
0556;Championship Manager: Season 01/02;2001;Sports Interactive;
0557;Championship Manager: Season 03/04;2003;Sports Interactive;
0558;Championship Manager: Season 99/00;1999;Sports Interactive;
0559;Chaos League;2004;Cyanide;
0560;Chaos Legion;2003;Capcom Production Studio 6;
0561;Chaos Overlords;1996;Stick Man Games;
0562;Chaos - Child;2016;5pb.;
0563;Chaos - Head;2008;5pb., Nitroplus;
0564;Chariots of the Dogs;2008;Telltale Games;
0565;Chariots of War;2003;Slitherine Software;
0566;Charlie and the Chocolate Factory;2005;High Voltage Software;
0567;Charlotte's Web;2006;Backbone Entertainment;
0568;Chaser;2003;Cauldron HQ;
0569;Cherry Petals Fall Like Teardrops;2002;BasiL;
0570;Chess Crusade;2008;Slam Games;
0571;Chess Mates;1995;Stepping Stone;
0572;Chessmaster 10th Edition;2004;Ubisoft;
0573;Chessmaster 4000;1995;Johan De Koning;
0574;Chessmaster 5000;1996;Mindscape;
0575;Chessmaster 6000;1996;Mindscape;
0576;Chessmaster 7000;1999;Mindscape;
0577;Chessmaster 8000;2000;Mindscape;
0578;Chessmaster 9000;2002;Ubisoft;
0579;Chessmaster Challenge;2005;PlayFirst, Inc.;
0580;Chessmaster: Grandmaster Edition;2007;Ubisoft;
0581;Chessmaster: The Art of Learning;2007;Ubisoft;
0582;Chex Quest;1996;Digital Café;
0583;Chex Quest 2;1997;Digital Café;
0584;Chex Quest 3;2008;Charles Jacobi, Scott Holman;
0585;Chicago 1930;2003;Spellbound Entertainment;
0586;Chicken Little;2005;Avalanche Software;
0587;Chicken Run;2000;Blitz Games;
0588;Chicken Shoot;2003;Toontraxx;
0589;Chicory: A Colorful Tale;2020;Greg Lobanov;
0590;Chinese Paladin 3;2003;Softstar Technology (Shanghai) Co.;
0591;Chocolate Castle;2007;Lexaloffle;
0592;Chocolatier;2007;Big Splash Games LLC;
0593;Chocolatier: Decadence by Design;2009;Big Fish Games;
0594;Chris Sawyer's Locomotion;2004;Chris Sawyer;
0595;Chrome;2003;Techland;
0596;Chrome: SpecForce;2005;Techland;
0597;Chrono Resurrection;2004;Resurrection Games;
0598;Chuchel;2018;Amanita Design;
0599;Chuzzle;2005;Raptisoft Games;
0600;Chzo Mythos;2003;"Ben ""Yahtzee"" Croshaw";
0601;CID The Dummy;2009;Oxygen Games;
0602;Circle of Blood;1996;Revolution Software Ltd.;
0603;Circus Empire;2007;Enlight Software;
0604;Cities XL;2009;Monte Cristo;
0605;City Life;2006;Monte Cristo;
0606;City of Heroes;2004;Cryptic Studios;
0607;City of Villains;2005;Paragon Studios;
0608;CivCity: Rome;2006;Firefly Studios and Firaxis;
0609;Civilization II;1996;MicroProse;
0610;Civilization II: Test of Time;1999;MicroProse;
0611;Civilization III;2001;Firaxis Games, Westlake Interactive;
0612;Civilization III: Conquests;2003;BreakAway Games;
0613;Civilization III: Play the World;2002;Firaxis;
0614;Civilization IV;2005;Firaxis Games;
0615;Civilization IV: Beyond the Sword;2007;Firaxis Games;
0616;Civilization IV: Colonization;2008;Firaxis;
0617;Civilization IV: Warlords;2006;Firaxis Games;
0618;Civilization V;2010;Firaxis Games;
0619;Civilization: Call to Power;1999;Activision;
0620;Clan Lord;1998;Delta Tao Software;
0621;Clandestiny;1996;Trilobyte;
0622;Clans to Kingdoms;2019;Clans to Kingdoms;
0623;Claw;1997;Takarajimasha;
0624;Clive Barker's Jericho;2007;MercurySteam;
0625;Clive Barker's Undying;2001;DreamWorks Interactive;
0626;Clock Tower: The First Fear;1997;Human Entertainment;
0627;Clonk;2005;RedWolf Design;
0628;Close Combat;1996;Atomic Games;
0629;Close Combat III: The Russian Front;1998;Atomic Games;
0630;Close Combat: A Bridge Too Far;1997;Atomic Games;
0631;Close Combat: Cross of Iron;2007;CSO Simtek;
0632;Close Combat: First to Fight;2005;Destineer;
0633;Close Combat: Marines;2004;Atomic Games;
0634;Close Combat: Modern Tactics;2007;CSO Simtek;
0635;Close Combat: Wacht am Rhein;2008;Strategy 3 Tactics;
0636;Closure;2012;Eyebrow Interactive;
0637;Cloud;2005;USC Interactive Media Division;
0638;Cloudy with a Chance of Meatballs;2009;Ubisoft Shanghai;
0639;Clover Heart's;2003;ALcot;
0640;Club Football 2005;2004;Hoodoo Studios;
0641;Clue;1998;Engineering Animation, Inc.;
0642;Cocoto Kart Racer;2005;Neko Entertainment;
0643;Cocoto Platform Jumper;2004;Neko Entertainment;
0644;Code of Honor 2: Conspiracy Island;2008;City Interactive;
0645;Code of Honor 3: Desperate Measures;2009;City Interactive;
0646;Code of Honor: The French Foreign Legion;2007;City Interactive;
0647;Codename Eagle;1999;Refraction Games;
0648;Codename Gordon;2004;NuclearVision;
0649;Codename: Outbreak;2001;GSC Game World;
0650;Codename: Panzers;2004;StormRegion;
0651;CodeRED: Alien Arena;2004;COR Entertainment;
0652;Coffee Tycoon;2005;Jamopolis Interactive;
0653;Cold Fear;2005;Darkworks;
0654;Cold War;2005;Mindware Studios;
0655;Colin McRae Rally;1998;Codemasters;
0656;Colin McRae Rally 04;2003;Codemasters;
0657;Colin McRae Rally 2.0;2000;Codemasters;
0658;Colin McRae Rally 2005;2004;Codemasters;
0659;Colin McRae Rally 3;2002;Codemasters;
0660;Colin McRae: Dirt;2007;Codemasters;
0661;Colin McRae: Dirt 2;2009;Codemasters;
0662;College Slam;1996;Iguana Entertainment;
0663;Comanche 2;1995;NovaLogic, Inc.;
0664;Comanche 3;1997;NovaLogic, Inc.;
0665;Comanche 4;2001;NovaLogic, Inc.;
0666;Comanche Gold;1998;NovaLogic, Inc.;
0667;Combat Flight Simulator 2;2000;Microsoft Game Studios;
0668;Combat Flight Simulator 3: Battle for Europe;2002;Microsoft Game Studios;
0669;Combat Flight Simulator WWII Europe Series;1998;Microsoft Game Studios;
0670;Combat Mission II: Barbarossa to Berlin;2002;battlefront.com;
0671;Combat Mission: Afrika Korps;2003;battlefront.com;
0672;Combat Mission: Beyond Overlord;2000;battlefront.com;
0673;Combat Mission: Shock Force;2007;battlefront.com;
0674;Combined Arms;2009;Free Imagination Group;
0675;Command & Conquer;1995;Westwood Studios;
0676;Command & Conquer 3: Kane's Wrath;2008;EA Los Angeles;
0677;Command & Conquer 3: Tiberium Wars;2007;EA Los Angeles;
0678;Command & Conquer 4: Tiberian Twilight;2010;EA Los Angeles;
0679;Command & Conquer: Generals;2003;EA Pacific;
0680;Command & Conquer: Generals – Zero Hour;2003;EA Los Angeles;
0681;Command & Conquer: Red Alert;1996;Westwood Studios;
0682;Command & Conquer: Red Alert 2;2000;Westwood Pacific;
0683;Command & Conquer: Red Alert 3;2008;EA Los Angeles;
0684;Command & Conquer: Red Alert 3 – Uprising;2009;EA Los Angeles;
0685;Command & Conquer: Renegade;2002;Westwood Studios;
0686;Command & Conquer: Tiberian Sun;1999;Westwood Studios;
0687;Command & Conquer: Yuri's Revenge;2001;Westwood Pacific;
0688;Commander – Europe at War;2006;Slitherine Software;
0689;Commander in Chief;2008;Eversim;
0690;Commandos 2: Men of Courage;2001;Pyro Studios;
0691;Commandos 3: Destination Berlin;2003;Pyro Studios;
0692;Commandos: Behind Enemy Lines;1998;Pyro Studios;
0693;Commandos: Beyond the Call of Duty;1999;Pyro Studios;
0694;Commandos: Strike Force;2006;Pyro Studios;
0695;Company of Heroes;2006;Relic Entertainment;
0696;Company of Heroes Online;2009;Relic Entertainment;
0697;Company of Heroes: Opposing Fronts;2007;Relic Entertainment;
0698;Company of Heroes: Tales of Valor;2009;Relic Entertainment;
0699;Conan;2004;Cauldron HQ;
0700;Condemned: Criminal Origins;2005;Monolith Productions;
0701;Conflict Zone;2001;MASA Group;
0702;Conflict: Desert Storm;2002;Pivotal Games;
0703;Conflict: Desert Storm II;2003;Pivotal Games;
0704;Conflict: Global Terror;2005;Pivotal Games;
0705;Conflict: Vietnam;2004;Pivotal Games;
0706;Conquer Online;2004;TQ Digital Entertainment;
0707;Conqueror A.D. 1086;1995;Software Sorcery;
0708;Conquest: Frontier Wars;2001;Fever Pitch Studios;
0709;Conspiracies;2002;Anima Interactive;
0710;Constantine;2005;Bits Studios, SCI Games;
0711;Construction-Destruction;2003;Gabriel Entertainment;
0712;Constructor;1997;System 3;
0713;Contra;2002;Konami;
0714;Contract J.A.C.K.;2003;Monolith Productions;
0715;Corpse Killer;1994;Digital Pictures;
0716;Corsairs: Conquest at Sea;1999;Microids;
0717;Cosmic Nitro;2009;Phil Hassey;
0718;Cosmic Osmo's Hex Isle;2007;Cyan Worlds;
0719;Cossacks II: Napoleonic Wars;2005;GSC Game World;
0720;Cossacks: European Wars;2001;GSC Game World;
0721;Costume Quest;2011;Double Fine Productions;
0722;Counter-Strike;1999;Valve;
0723;Counter-Strike Online;2008;Nexon Corporation;
0724;Counter-Strike: Condition Zero;2004;Valve;
0725;Counter-Strike: Source;2004;Valve;
0726;Counting On Frank: Magic Numbers Game;1994;The Learning Company;
0727;Crab Game;2021;Dani;
0728;Cracking the Conspiracy;1998;Pixel Shop Inc.;
0729;Cradle Of Persia;2007;Awem;
0730;Cradle Of Rome;2007;Awem;
0731;Crashday;2006;Replay Studios, Moon Byte Studios, Atari;
0732;Crazy Machines;2005;FAKT Software;
0733;Crazy Machines 2;2007;Fakt Software;
0734;Crazy Taxi;1999;Hitmaker, Strangelite;
0735;Crazy Taxi 3: High Roller;2002;Hitmaker;
0736;Creator: Harry Potter and the Chamber of Secrets;2002;Qube Software;
0737;Creatures 2;1998;Creature Labs;
0738;Creatures 3;1999;Creature Labs;
0739;Crescendo;2001;Digital Object;
0740;Cricket 07;2006;HB Studios;
0741;Cricket 2000;1999;Creative Assembly Ltd.;
0742;Cricket 2002;2002;HB Studios;
0743;Cricket 2004;2004;HB Studios;
0744;Cricket 2005;2005;HB Studios;
0745;Cricket 97;1997;Beam Software;
0746;Cricket Coach 2009;2009;Rockingham Softwares;
0747;Cricket World Cup 99;1999;Creative Assembly Ltd.;
0748;Crime Cities;2000;Techland;
0749;Crime Life: Gang Wars;2005;Hothouse Creations;
0750;CrimeCraft;2009;Vogster Entertainment;
0751;Criminal Minds;2012;Legacy Games;
0752;Crimson Skies;2000;Zipper Interactive;
0753;Crimsonland;2003;10tons Entertainment;
0754;Critical Point;1998;Sweet Basil;
0755;Croc 2;1999;Argonaut Software;
0756;Croc: Legend of the Gobbos;1997;Argonaut Software;
0757;Cross of the Dutchman;2012;Triangle Studios;
0758;Cross Racing Championship 2005;2005;Invictus Games;
0759;Crosscountry Canada 2;2002;Ingenuity Works;
0760;Cruise Ship Tycoon;2003;Cat Daddy Games;
0761;Crusader Kings;2004;Paradox Interactive;
0762;Crusaders of Might and Magic;1999;3DO;
0763;Crypt of the NecroDancer;2015;Brace Yourself Games;
0764;Crysis;2007;Crytek;
0765;Crysis 2;2011;Crytek;
0766;Crysis 3;2013;Crytek;
0767;Crysis Warhead;2008;Crytek Budapest;
0768;Crystal Crisis;2019;Nicalis;
0769;CSI: 3 Dimensions of Murder;2006;Telltale Games;
0770;CSI: Crime Scene Investigation;2003;369 Interactive;
0771;CSI: Dark Motives;2004;369 Interactive;
0772;CSI: Hard Evidence;2007;Telltale Games;
0773;CSI: Miami;2004;369 Interactive;
0774;CSI: NY;2008;Legacy Interactive;
0775;Cuban Missile Crisis: The Aftermath;2005;G5 Software;
0776;Cube;2005;Wouter van Oortmerssen;
0777;Cube 2: Sauerbraten;2004;Wouter van Oortmerssen, Lee Salzman, Mike Dysart, Robert Pointon, Quinton Reeves;
0778;Cube Escape Collection;2020;Rusty Lake;
0779;Cubix;1995;Scandere Software;
0780;Culpa Innata;2007;Momentum AS;
0781;Cuphead;2017;StudioMDHR;
0782;Curious George;2006;Monkey Bar Games;
0783;Curse of Blackmoor Manor;2004;Her Interactive;
0784;Curse of the Pharaoh: The Quest for Nefertiti;2008;Ph03nix New Media;
0785;Curse: The Eye of Isis;2003;Asylum Entertainment;
0786;Cute Knight;2005;Hanako Games;
0787;Cutthroats: Terror on the High Seas;1999;Hothouse Creations;
0788;Cybermercs: The Soldiers of the 22nd Century;1998;NORA;
0789;Cyberpunk 2077;2020;CD Projekt Red;
0790;CyberStorm 2: Corporate Wars;1998;Dynamix;
0791;CyberStrike 2;1998;Simutronics Corporation;
0792;D;1995;Warp;
0793;Daikatana;2000;Ion Storm;
0794;Damage Incorporated;1997;Paranoid Productions;
0795;Damnation;2009;Blue Omega Entertainment;
0796;Dance Dance Revolution;2002;Konami Computer Entertainment Japan;
0797;Dance Praise;2005;Digital Praise;
0798;Dance Praise 2: The ReMix;2007;Digital Praise;
0799;Dance! Online;2007;9you;
0800;Dancing with the Stars;2007;Aurona;
0801;Danger By Design;2006;Her Interactive;
0802;Danger on Deception Island;2003;Her Interactive;
0803;Dangerous High School Girls in Trouble!;2008;Mousechief;
0804;Dangerous Waters;2005;Sonalysts Combat Simulations;
0805;Darby the Dragon;1996;Capitol Multimedia;
0806;Darius Gaiden;1997;Taito;
0807;Dark Age of Camelot;2001;Mythic Entertainment;
0808;Dark and Light;2006;NP Cube;
0809;Dark Earth;1997;Kalisto Entertainment;
0810;Dark Fall;2002;XXv Productions;
0811;Dark Fall II: Lights Out;2004;Darkling Room;
0812;Dark Horizon;2008;Quazar Studio;
0813;Dark Messiah of Might and Magic;2006;Arkane Studios, Floodgate Entertainment, Kuju Entertainment;
0814;Dark Reign 2;2000;Pandemic Studios;
0815;Dark Reign: Rise of the Shadowhand;1998;Activision;
0816;Dark Reign: The Future of War;1997;Auran;
0817;Dark Sector;2008;Digital Extremes;
0818;Dark Souls;2012;FromSoftware;
0819;Dark Souls: Remastered;2018;QLOC;
0820;Dark Sun Online: Crimson Sands;1996;Strategic Simulations, Inc.;
0821;Dark Void;2010;Airtight Games;
0822;Darkeden;1997;SOFTON Entertainment, Inc;
0823;Darkened Skye;2002;Boston Animation;
0824;Darkest Hour: Europe '44-'45;2008;Darklight Games;
0825;Darkest of Days;2009;8monkey Labs;
0826;Darkfall;2009;Aventurine SA;
0827;Darklight Conflict;1997;Rage Software;
0828;Darkness Within 2: The Dark Lineage;2010;Zoetrope Interactive;
0829;Darkness Within: In Pursuit of Loath Nolder;2007;Zoetrope Interactive;
0830;Darksiders Warmastered Edition;2016;Vigil Games;
0831;DarkSpace;2001;Palestar;
0832;DarkStar One;2006;Ascaron Entertainment;
0833;Darkstone;1999;Delphine Software International;
0834;Darkwind: War on Wheels;2007;Sam Redfern;
0835;Darwinia;2005;Introversion Software;
0836;Daryl F. Gates' Police Quest: SWAT;1995;Sierra Entertainment;
0837;Dave Mirra Freestyle BMX;2000;Z-Axis;
0838;Dawn of Fantasy;2009;Reverie World Studios;
0839;Dawn of Magic;2007;SkyFallen Entertainment;
0840;Dawn of Magic 2;2009;SkyFallen Entertainment;
0841;Day of Defeat;2000;Valve;
0842;Day of Defeat: Source;2005;Valve;
0843;Daytona USA;1996;Sega-AM2, Sega-AM4;
0844;Daytona USA: Championship Circuit Edition;1996;Sega-AM3;
0845;DC Universe Online;2010;Sony Online Austin;
0846;D-Day;2004;Monte Cristo Multimedia;
0847;Dead Cells;2018;Motion Twin;
0848;Dead Island;2009;Techland;
0849;Dead Island: Riptide;2013;Techland;
0850;Dead Man's Hand;2004;Human Head Studios;
0851;Dead or Alive 6;2019;Koei Tecmo;
0852;Dead Pixels;2012;CSR-Studios;
0853;Dead Reefs;2007;Streko-Graphics;
0854;Dead Rising 2;2010;Blue Castle Games;
0855;Dead Space;2008;Visceral Games;
0856;Dead Space 2;2011;Visceral Games;
0857;Dead Space 3;2013;Visceral Games;
0858;Dead to Rights;2002;Namco;
0859;Dead to Rights II;2005;Widescreen Games;
0860;Deadliest Catch: Alaskan Storm;2008;Liquid Dragon Studios;
0861;Deadlock II: Shrine Wars;1998;Cyberlore Studios;
0862;Deadlock: Planetary Conquest;1996;Accolade;
0863;Deadly Dozen;2001;nFusion;
0864;Deadly Dozen: Pacific Theater;2002;nFusion;
0865;Deadly Rooms of Death;1997;Webfoot Technologies;
0866;Deadly Tide;1996;Rainbow Studios;
0867;Deal or No Deal;2006;Gravity-i;
0868;Dear Esther;2008;Dan Pinchbeck;
0869;Death Come True;2020;Too Kyo Games;
0870;Death Rally;2009;Remedy Entertainment;
0871;Death Rally;2012;Cornfox & Brothers, Mountain Sheep;
0872;Death to Spies;2007;Haggard Games;
0873;Death to Spies: Moment of Truth;2009;Haggard Games;
0874;DeathDrome;1996;Zipper Interactive;
0875;DeathSpank;2010;Hothead Games;
0876;Deathtrap Dungeon;1998;Eidos Interactive;
0877;December When There Is No Angel;2003;Leaf;
0878;Decisive Battles of WWII: Korsun Pocket;2003;Strategic Studies Group;
0879;DECO Online;2005;Rocksoft;
0880;Deep Sea Tycoon;2003;Anarchy Enterprises;
0881;Deer Avenger;1998;Hypnotix;
0882;Deer Avenger 2: Deer in the City;1999;Hypnotix;
0883;Deer Avenger 3D;2000;Hypnotix;
0884;Deer Avenger 4: The Rednecks Strike Back;2001;Hypnotix;
0885;Deer Avenger: Open Season;2001;Hypnotix;
0886;Deer Hunter 2003: Legendary Hunting;2002;Sunstorm Interactive;
0887;Deer Hunter 2004;2003;Southlogic Studios;
0888;Deer Hunter 2005;2004;Southlogic Studios;
0889;Deer Hunter 3 Gold;2000;Sunstorm Interactive, Sylum Entertainment;
0890;Deer Hunter 3: The Legend Continues;1999;Sunstorm Interactive;
0891;Deer Hunter 4: World-Class Record Bucks;2001;Sunstorm Interactive;
0892;Deer Hunter 5: Tracking Trophies;2001;Sunstorm Interactive, Sylum Entertainment;
0893;Deer Hunter Companion;1998;Sunstorm Interactive;
0894;Deer Hunter II: Extended Season;1998;Sunstorm Interactive;
0895;Deer Hunter II: The Hunt Continues;1998;Sunstorm Interactive;
0896;Deer Hunter Tournament;2008;Southlogic Studios;
0897;Deer Hunter: Interactive Hunting Experience;1997;Sunstorm Interactive;
0898;Deer Hunter's Extended Season;1998;Sunstorm Interactive;
0899;DEFCON;2006;Introversion Software;
0900;Defender's Quest: Valley of the Forgotten;2012;Level Up Labs;
0901;Defender's Quest: Valley of the Forgotten DX;2016;Level Up Labs;
0902;Defense Grid: The Awakening;2008;Hidden Path Entertainment;
0903;Deimos Rising;2001;Ambrosia Software;
0904;Delicious - Emily's Christmas Carol;2016;Blue Giraffe, GameHouse;
0905;Delicious - Emily's Home Sweet Home;2015;GameHouse;
0906;Delicious - Emily's Hopes and Fears;2015;Blue Giraffe;
0907;Delicious - Emily's Message in a Bottle;2016;GameHouse;
0908;Delicious - Emily's New Beginning;2014;GameHouse;
0909;Delta Force;1998;NovaLogic;
0910;Delta Force 2;1999;Novalogic;
0911;Delta Force: Angel Falls;2010;NovaLogic;
0912;Delta Force: Black Hawk Down;2003;NovaLogic;
0913;Delta Force: Black Hawk Down – Team Sabre;2004;Ritual Entertainment;
0914;Delta Force: Land Warrior;2000;NovaLogic;
0915;Delta Force: Task Force Dagger;2002;Zombie Studios;
0916;Delta Force: Urban Warfare;2002;Rebellion Developments;
0917;Delta Force: Xtreme;2005;NovaLogic;
0918;Delta Force: Xtreme 2;2009;NovaLogic;
0919;Delver;2018;Priority Interrupt;
0920;Demigod;2009;Gas Powered Games;
0921;Democracy;2005;Positech Games;
0922;Democracy 2;2007;Positech Games;
0923;Democracy 3;2013;Positech Games;
0924;Democracy 4;2019;Positech Games;
0925;Demonstar;1997;Mountain King Studios;
0926;Depths of Peril;2007;Soldak Entertainment;
0927;Descent 3;1999;Outrage Entertainment;
0928;Descent 3 (White Label Edition);2001;Outrage Entertainment;
